Country,alpha_2_code,alpha_3_code,numeric_code,indicator,time_period,c,sex,unit_multiplier,unit_of_measure,observation_status,observation_confidentaility,time_period_activity_related_to_when_the_data_are_collected,current_age,year,"Population, total",GDP per capita (constant 2015 US$),GNI (current US$),"Inflation, consumer prices (annual %)","Life expectancy at birth, total (years)",Military expenditure (% of GDP),obs_true_val,Military_Cost,obs_true_val_grpd,Life_excpet_grp,Inflation_grp,Military_Cost_grp
Saint Kitts and Nevis,KN,KNA,659,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2004,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2004,46580,14501.83245,467998370.4,2.314554622,0,0,10000,0,5k-10k,0-35,<=10,<=10k
Saint Kitts and Nevis,KN,KNA,659,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2005,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2005,46725,15863.88673,512065370.4,3.37781904,0,0,10000,0,5k-10k,0-35,<=10,<=10k
Saint Kitts and Nevis,KN,KNA,659,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2006,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2006,46874,16311.64391,612075000,8.487485758,0,0,10000,0,5k-10k,0-35,<=10,<=10k
Saint Kitts and Nevis,KN,KNA,659,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2007,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2007,47015,16360.39889,658340703.7,4.480886086,0,0,10000,0,5k-10k,0-35,<=10,<=10k
Saint Kitts and Nevis,KN,KNA,659,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2008,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2008,47156,18134.86342,743552925.9,5.300296751,0,0,10000,0,5k-10k,0-35,<=10,<=10k
Saint Kitts and Nevis,KN,KNA,659,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2009,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2009,47286,17473.85882,740371851.9,2.05793709,0,0,10000,0,5k-10k,0-35,<=10,<=10k
Saint Kitts and Nevis,KN,KNA,659,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2010,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2010,47403,17438.34636,749533629.6,0.85087865,0,0,10000,0,5k-10k,0-35,<=10,<=10k
Saint Kitts and Nevis,KN,KNA,659,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2011,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2011,47581,17653.98762,806446740.7,5.835165196,0,0,10000,0,5k-10k,0-35,<=10,<=10k
Saint Kitts and Nevis,KN,KNA,659,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2012,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2012,47727,17509.00658,802454444.4,0.816089282,0,0,10000,0,5k-10k,0-35,<=10,<=10k
Saint Kitts and Nevis,KN,KNA,659,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2013,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2013,47767,18492.50199,860754629.6,1.10698554,0,0,10000,0,5k-10k,0-35,<=10,<=10k
Saint Kitts and Nevis,KN,KNA,659,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2014,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2014,47789,19884.58771,885574074.1,0.247865392,0,0,10000,0,5k-10k,0-35,<=10,<=10k
Saint Kitts and Nevis,KN,KNA,659,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2015,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2015,47790,20025.96235,892251777.8,-2.30187563,0,0,10000,0,5k-10k,0-35,,<=10k
Saint Kitts and Nevis,KN,KNA,659,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2018,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2018,47761,21254.6558,1029781370,-1.037122141,0,0,10000,0,5k-10k,0-35,,<=10k
Saint Kitts and Nevis,KN,KNA,659,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2019,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2019,47712,22137.64543,1085300296,-0.329562064,0,0,10000,0,5k-10k,0-35,,<=10k
Saint Kitts and Nevis,KN,KNA,659,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2020,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2020,47642,18948.3865,870667740.7,-1.167245018,0,0,10000,0,5k-10k,0-35,,<=10k
Saint Lucia,LC,LCA,662,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2000,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2000,159500,9192.064419,887992592.6,3.710786087,70.768,0,10000,0,5k-10k,>65,<=10,<=10k
Saint Lucia,LC,LCA,662,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2002,98,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2002,161799,8789.084713,863678185.2,-0.255536627,71.472,0,9800,0,5k-10k,>65,,<=10k
Saint Lucia,LC,LCA,662,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2003,99,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2003,163047,9093.76235,936570629.6,1.034253724,71.771,0,9900,0,5k-10k,>65,<=10,<=10k
Saint Lucia,LC,LCA,662,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2004,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2004,164239,9683.846812,997676296.3,1.460368144,72.028,0,10000,0,5k-10k,>65,<=10,<=10k
Saint Lucia,LC,LCA,662,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2005,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2005,165386,9577.228799,1063045630,3.898273708,72.245,0,10000,0,5k-10k,>65,<=10,<=10k
Saint Lucia,LC,LCA,662,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2006,97.9,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2006,166470,10104.33528,1213826593,2.395620825,72.465,0,9790,0,5k-10k,>65,<=10,<=10k
Saint Lucia,LC,LCA,662,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2007,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2007,167518,10210.9796,1268112444,2.823103737,72.599,0,10000,0,5k-10k,>65,<=10,<=10k
Saint Lucia,LC,LCA,662,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2008,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2008,168576,10649.09693,1365857333,5.549547694,72.698,0,10000,0,5k-10k,>65,<=10,<=10k
Saint Lucia,LC,LCA,662,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2010,98.5,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2010,170935,10368.71332,1447190519,3.250344092,72.72,0,9850,0,5k-10k,>65,<=10,<=10k
Saint Lucia,LC,LCA,662,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2012,98.7,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2012,173124,10777.39843,1567433519,4.177635871,72.882,0,9870,0,5k-10k,>65,<=10,<=10k
Saint Lucia,LC,LCA,662,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2014,99.1,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2014,174804,10481.35179,1642389303,3.516955514,72.864,0,9910,0,5k-10k,>65,<=10,<=10k
Saint Lucia,LC,LCA,662,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2015,99.1,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2015,175623,10290.37891,1654322030,-0.983600953,73.138,0,9910,0,5k-10k,>65,,<=10k
Saint Lucia,LC,LCA,662,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2017,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2017,177163,10942.25058,1878054229,0.104262079,73.127,0,10000,0,5k-10k,>65,<=10,<=10k
Saint Lucia,LC,LCA,662,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2018,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2018,177888,11211.59624,1953048105,1.935618932,73.357,0,10000,0,5k-10k,>65,<=10,<=10k
Saint Lucia,LC,LCA,662,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2019,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2019,178583,11095.35418,1970239318,0.539087559,73.445,0,10000,0,5k-10k,>65,<=10,<=10k
Saint Vincent and the Grenadines,VC,VCT,670,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2000,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2000,113813,5056.019835,408771963,0.167679637,71.377,0,10000,0,5k-10k,>65,<=10,<=10k
Saint Vincent & the Grenadines,VC,VCT,670,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2000,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2000,113813,5056.019835,408771963,0.167679637,71.377,0,10000,0,5k-10k,>65,<=10,<=10k
St. Vincent and the Grenadines,VC,VCT,670,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2000,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2000,113813,5056.019835,408771963,0.167679637,71.377,0,10000,0,5k-10k,>65,<=10,<=10k
Saint Vincent and the Grenadines,VC,VCT,670,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2001,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2001,113641,5152.197005,445589000,0.900858486,71.938,0,10000,0,5k-10k,>65,<=10,<=10k
Saint Vincent & the Grenadines,VC,VCT,670,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2001,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2001,113641,5152.197005,445589000,0.900858486,71.938,0,10000,0,5k-10k,>65,<=10,<=10k
St. Vincent and the Grenadines,VC,VCT,670,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2001,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2001,113641,5152.197005,445589000,0.900858486,71.938,0,10000,0,5k-10k,>65,<=10,<=10k
Saint Vincent and the Grenadines,VC,VCT,670,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2002,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2002,113450,5436.571332,470161000,1.85550399,72.168,0,10000,0,5k-10k,>65,<=10,<=10k
Saint Vincent & the Grenadines,VC,VCT,670,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2002,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2002,113450,5436.571332,470161000,1.85550399,72.168,0,10000,0,5k-10k,>65,<=10,<=10k
St. Vincent and the Grenadines,VC,VCT,670,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2002,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2002,113450,5436.571332,470161000,1.85550399,72.168,0,10000,0,5k-10k,>65,<=10,<=10k
Saint Vincent and the Grenadines,VC,VCT,670,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2004,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2004,112608,6084.172922,520315222.2,2.960039467,73.035,0,10000,0,5k-10k,>65,<=10,<=10k
Saint Vincent & the Grenadines,VC,VCT,670,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2004,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2004,112608,6084.172922,520315222.2,2.960039467,73.035,0,10000,0,5k-10k,>65,<=10,<=10k
St. Vincent and the Grenadines,VC,VCT,670,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2004,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2004,112608,6084.172922,520315222.2,2.960039467,73.035,0,10000,0,5k-10k,>65,<=10,<=10k
Saint Vincent and the Grenadines,VC,VCT,670,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2005,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2005,112043,6267.025261,550346703.7,3.733429165,73.516,0,10000,0,5k-10k,>65,<=10,<=10k
Saint Vincent & the Grenadines,VC,VCT,670,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2005,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2005,112043,6267.025261,550346703.7,3.733429165,73.516,0,10000,0,5k-10k,>65,<=10,<=10k
St. Vincent and the Grenadines,VC,VCT,670,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2005,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2005,112043,6267.025261,550346703.7,3.733429165,73.516,0,10000,0,5k-10k,>65,<=10,<=10k
Saint Vincent and the Grenadines,VC,VCT,670,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2007,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2007,110824,7004.554682,691590370.4,7.236147016,74.703,0,10000,0,5k-10k,>65,<=10,<=10k
Saint Vincent & the Grenadines,VC,VCT,670,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2007,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2007,110824,7004.554682,691590370.4,7.236147016,74.703,0,10000,0,5k-10k,>65,<=10,<=10k
St. Vincent and the Grenadines,VC,VCT,670,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2007,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2007,110824,7004.554682,691590370.4,7.236147016,74.703,0,10000,0,5k-10k,>65,<=10,<=10k
Saint Vincent and the Grenadines,VC,VCT,670,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2008,99.2,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2008,110316,7065.284134,709820777.8,10.06624182,75.053,0,9920,0,5k-10k,>65,Nov-20,<=10k
Saint Vincent & the Grenadines,VC,VCT,670,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2008,99.2,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2008,110316,7065.284134,709820777.8,10.06624182,75.053,0,9920,0,5k-10k,>65,Nov-20,<=10k
St. Vincent and the Grenadines,VC,VCT,670,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2008,99.2,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2008,110316,7065.284134,709820777.8,10.06624182,75.053,0,9920,0,5k-10k,>65,Nov-20,<=10k
Saint Vincent and the Grenadines,VC,VCT,670,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2009,98.9,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2009,109840,6998.106812,701288925.9,0.421539126,75.083,0,9890,0,5k-10k,>65,<=10,<=10k
Saint Vincent & the Grenadines,VC,VCT,670,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2009,98.9,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2009,109840,6998.106812,701288925.9,0.421539126,75.083,0,9890,0,5k-10k,>65,<=10,<=10k
St. Vincent and the Grenadines,VC,VCT,670,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2009,98.9,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2009,109840,6998.106812,701288925.9,0.421539126,75.083,0,9890,0,5k-10k,>65,<=10,<=10k
Saint Vincent and the Grenadines,VC,VCT,670,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2010,98.3,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2010,109308,6717.79572,708168963,0.747109026,74.718,0,9830,0,5k-10k,>65,<=10,<=10k
Saint Vincent & the Grenadines,VC,VCT,670,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2010,98.3,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2010,109308,6717.79572,708168963,0.747109026,74.718,0,9830,0,5k-10k,>65,<=10,<=10k
St. Vincent and the Grenadines,VC,VCT,670,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2010,98.3,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2010,109308,6717.79572,708168963,0.747109026,74.718,0,9830,0,5k-10k,>65,<=10,<=10k
Saint Vincent and the Grenadines,VC,VCT,670,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2011,98.8,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2011,108703,6714.229338,700854000,3.186031116,74.596,0,9880,0,5k-10k,>65,<=10,<=10k
Saint Vincent & the Grenadines,VC,VCT,670,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2011,98.8,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2011,108703,6714.229338,700854000,3.186031116,74.596,0,9880,0,5k-10k,>65,<=10,<=10k
St. Vincent and the Grenadines,VC,VCT,670,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2011,98.8,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2011,108703,6714.229338,700854000,3.186031116,74.596,0,9880,0,5k-10k,>65,<=10,<=10k
Saint Vincent and the Grenadines,VC,VCT,670,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2012,99.2,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2012,108083,6831.691546,726213444.4,2.598444141,74.146,0,9920,0,5k-10k,>65,<=10,<=10k
Saint Vincent & the Grenadines,VC,VCT,670,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2012,99.2,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2012,108083,6831.691546,726213444.4,2.598444141,74.146,0,9920,0,5k-10k,>65,<=10,<=10k
